,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,79.2513847,0.3468403,13669.0008,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,72.1354346,0.430314,10855.0039,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,70.8622471,0.7211433,3970.3411,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,80.0624271,0.6316854,4000.3621,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,77.713199,0.3870724,11560.006,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,82.404357,1.1701247,1058.988,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,70.2385526,0.6083693,5648.0046,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,73.0738964,1.4392467,949.8724,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,69.4681692,0.6161135,5587.497,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,74.261703,0.3266267,17916.0083,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,77.9077367,0.7955494,2719.4841,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,78.0846151,0.4477179,8537.0085,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,84.9241962,1.2331037,842.0012,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,81.7404422,0.4566348,7157.9578,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,76.228576,0.5709383,5558.9736,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,71.7030566,0.9474372,2260.3532,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-02-16,2021-03-17,29,68.1584272,1.780435,684.6393,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,80.023674,1.3364587,895.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,66.7317824,0.7295514,4171.0983,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,71.5368609,0.8595504,2755.9414,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,78.4869359,0.5466051,5651.3509,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,82.249605,0.2468366,23961.9838,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,79.9485653,0.5613845,5086.6898,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,85.0314779,0.5679378,3946.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,88.8742724,1.4973832,441.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,76.3090039,1.2430405,1170.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,72.7211724,0.3278495,18455.9989,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,68.8689612,0.5554564,6948.9187,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,84.1550864,1.1060426,1090.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,74.8269,0.6989907,3855.2419,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,69.225548,1.0593151,1898.4818,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,78.1627658,0.3935387,11021.0446,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,71.4048365,0.5840877,5984.9991,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,73.4384665,0.8081449,2986.7455,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,73.3142995,0.6872309,4142.4943,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,66.8819913,0.7494503,3943.5534,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,84.3311381,0.5166656,4950.0125,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,82.8609037,0.5670936,4415.9907,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,78.738756,0.898815,2072.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,75.6669566,0.4001137,11501.0084,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,80.1553934,0.5900356,4568.9746,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,72.6716004,0.6212537,5145.6586,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,67.3635747,0.9019266,2702.6223,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,72.1623157,1.2059699,1381.2447,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,74.0739434,0.4504674,9464.0104,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,69.9263388,1.7123021,717.243,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,78.3744768,0.9395807,1919.8758,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,80.8248061,0.9414019,1748.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,80.7257753,0.507631,6037.9972,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,79.8569875,0.7323251,2999.3665,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,75.4799443,0.9309913,2135.3143,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,79.5924007,0.3434261,13772.0005,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,72.4269936,0.4281329,10895.0038,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,70.8204212,0.7222668,3961.3413,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,80.1258852,0.6277123,4041.4705,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,77.8904233,0.3826736,11760.0065,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,82.1141061,1.1639976,1083.9875,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,70.0468186,0.6053267,5726.0048,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,73.3159757,1.4312709,955.0063,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,69.6593016,0.6113177,5655.4967,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,74.2013745,0.3304083,17535.0295,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,77.7032005,0.7966942,2729.5943,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,78.2190509,0.4437719,8651.067,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,84.3879973,1.2187301,887.0013,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,81.6753865,0.4559299,7199.9557,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,76.7422898,0.5683237,5525.9913,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,71.6382388,0.9567997,2219.4023,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-02-17,2021-03-17,28,68.5466907,1.7847133,676.8866,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,80.7111466,1.3211056,892.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,66.87562,0.7276235,4184.1013,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,71.2884373,0.8516567,2821.9337,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,78.6463372,0.5436581,5681.9737,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,82.4717589,0.2448731,24108.0098,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,80.0273101,0.5563602,5163.7195,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,84.9716355,0.5624932,4036.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,89.0919085,1.4472199,464.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,77.5867948,1.193402,1221.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,73.1763578,0.3247664,18609.999,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,68.7363134,0.5500795,7101.9153,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,84.2571864,1.103142,1090.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,74.8133879,0.6939115,3913.2804,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,69.8342674,1.046245,1924.4901,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,78.4349444,0.3903094,11103.0446,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,71.6519679,0.5799053,6039.9991,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,72.9944579,0.8102254,3002.8323,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,72.7023343,0.6902966,4164.8785,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,67.8543981,0.7458923,3920.5532,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,84.2509237,0.5166453,4971.0115,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,82.9915822,0.5612572,4480.991,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,78.9924688,0.8959559,2067.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,75.7402924,0.3984588,11572.9916,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,80.0899267,0.5893932,4590.2946,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,73.161345,0.6167747,5161.6594,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,66.8949035,0.905647,2700.0386,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,71.442134,1.2036564,1408.235,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,73.6595836,0.4511159,9534.0114,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,70.3465671,1.6996353,722.1151,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,77.562495,0.9479042,1936.8566,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,81.3761367,0.9344079,1735.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,81.3623799,0.4937158,6220.9974,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,79.8205887,0.7231235,3080.3383,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,75.5846317,0.9212761,2174.2885,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,79.8325835,0.3397011,13952.0009,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,71.8964705,0.4288393,10987.0038,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,71.4165891,0.7168853,3972.0418,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,79.6319655,0.6291584,4097.4776,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,77.3015675,0.3817814,12038.0065,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,83.0612879,1.1382218,1085.9885,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,68.8118402,0.6065172,5834.0043,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,74.4020272,1.402116,968.7739,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,69.6579404,0.6061175,5753.1019,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,74.2880771,0.3310357,17430.271,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,77.532353,0.7956065,2751.9715,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,78.4592463,0.4399266,8732.6216,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,84.6898526,1.2173095,875.0013,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,81.4127811,0.4552334,7301.9488,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,76.042344,0.5735006,5539.0082,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,71.5343793,0.9525262,2244.3035,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-02-18,2021-03-17,27,67.3429297,1.7932605,683.884,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,81.5229621,1.3431141,835.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,67.4408809,0.7287102,4135.102,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,70.4857331,0.8716466,2738.1189,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,78.7915033,0.5484356,5555.6903,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,82.5386573,0.2477818,23474.4981,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,79.410697,0.5720287,4996.7197,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,84.8340166,0.5650252,4030.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,88.8953142,1.4961436,441.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,76.4440049,1.2234596,1203.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,73.0522088,0.3288748,18200.9991,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,69.5480991,0.5510362,6974.923,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,83.4922897,1.141363,1058.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,74.5332981,0.7049658,3819.3282,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,70.4438384,1.047069,1899.0678,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,77.9356725,0.4002136,10736.0223,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,72.045971,0.5850967,5882.9993,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,73.1512456,0.8169362,2942.8598,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,73.5050101,0.6882346,4111.5701,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,67.7001992,0.7632807,3753.3686,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,84.5629365,0.5202514,4823.011,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,82.8069499,0.5685086,4404.998,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,79.5323696,0.9037072,1993.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,75.4294014,0.4055418,11268.9913,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,80.1084943,0.5966351,4476.3977,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,72.8825628,0.6259159,5044.7569,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,65.9203036,0.9188294,2661.0015,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,72.1734886,1.2093163,1373.2722,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,73.7328378,0.4561999,9306.0131,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,70.4032694,1.7059385,715.9947,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,77.5896476,0.9576829,1895.8721,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,81.6794546,0.9347065,1712.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,81.7150995,0.493745,6128.9977,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,79.9940452,0.7251029,3043.8112,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,75.7575885,0.924771,2147.5021,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,79.7461926,0.3432084,13712.0011,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,72.4895207,0.4312091,10725.0051,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,71.549043,0.7262023,3859.9842,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,79.2495769,0.6403795,4010.0431,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,77.392763,0.3844454,11838.006,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,83.2981545,1.1392125,1071.989,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,68.7005225,0.6140939,5702.0045,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,75.8762503,1.3912765,945.6355,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,69.736018,0.6094326,5682.4015,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,74.5332005,0.3358077,16832.2735,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,78.7807705,0.7905306,2674.9302,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,78.3573684,0.4455493,8542.7631,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,84.8935995,1.2030976,886.001,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,81.4843865,0.4615616,7081.9545,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,75.9467621,0.5817343,5398.0075,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,72.5436867,0.9523022,2196.3031,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-02-19,2021-03-17,26,68.138553,1.7975452,671.8909,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,81.1875225,1.3656069,819.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,68.1147914,0.737405,3994.0967,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,69.7843271,0.8864417,2683.4274,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,78.4356615,0.5586008,5420.5901,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,82.8926828,0.2486384,22938.3159,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,79.3588539,0.5854754,4778.7238,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,85.6594486,0.5589382,3932.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,89.6342579,1.4515029,441.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,76.1939438,1.2330586,1193.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,72.8680503,0.3325351,17878.9989,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,69.2962733,0.5556632,6890.9279,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,82.6552286,1.1937695,1006.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,74.2071443,0.7231266,3660.2981,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,71.3295134,1.0449306,1872.9641,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,77.6201338,0.4075401,10459.0222,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,72.0516824,0.5926646,5732.9989,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-02-20,2021-03-17,25,73.8548221,0.8133522,2918.8595,state,fb-survey
