,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,74.131942,0.7672753,3257.3679,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,87.4760278,0.4840361,4676.012,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,86.3168196,0.5402918,4045.9983,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,81.2711177,0.9125065,1828.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,78.9012324,0.3892868,10985.0345,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,84.040015,0.5653639,4196.2608,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,76.4432052,0.6253675,4604.5205,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,70.2852761,0.9559643,2285.3498,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,74.2991204,1.2312337,1259.6523,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,78.1311578,0.4558093,8224.0099,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,75.9702948,1.6072143,706.7156,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,78.5790668,0.9490729,1868.7281,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,83.9229387,0.9232158,1583.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,84.9333953,0.4642624,5936.9973,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,84.6363261,0.6891704,2737.781,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,78.0240108,0.9312155,1977.317,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,84.2262844,0.3268646,12435.0003,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,75.5888602,0.4340089,9795.9966,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,76.2260772,0.7341627,3362.1708,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,80.1216546,0.6412557,3873.1804,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,79.9485443,0.3803546,11081.0065,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,86.1109958,1.0903564,1005.988,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,75.3297206,0.6094127,5004.002,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,77.246575,1.3822057,919.9848,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,73.7782201,0.6095098,5207.4969,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,79.5905345,0.3052979,17427.9108,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,81.4248483,0.7881132,2435.0739,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,82.5631689,0.4387809,7477.535,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,88.4297245,1.1445772,781.0013,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,83.4490921,0.4566627,6622.9627,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,78.1973232,0.5740916,5172.9626,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,75.4153828,0.9632802,1998.1041,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-23,2021-03-28,5,69.3728662,1.8467778,622.9694,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.6274078,1.442139,780.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,71.0705985,0.775122,3422.0735,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,76.0025119,0.8815355,2347.0053,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.8471925,0.568291,4982.5729,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,85.984608,0.2348844,21843.2634,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,83.5377847,0.5399023,4717.8151,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,87.7035212,0.5430457,3657.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,94.3849891,1.1951979,371.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,81.7979013,1.1650069,1097.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,77.6026574,0.3192819,17049.9995,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,74.0954068,0.5621914,6072.9491,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,86.2792659,1.0935139,990.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,77.6211294,0.6953692,3592.4208,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,74.57855,1.0182427,1828.5703,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,83.2955896,0.3708334,10118.0209,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,75.5165502,0.5794283,5507.0029,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,80.7694014,0.7366825,2862.0613,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,74.9253029,0.7088683,3738.8074,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,74.1903878,0.7650676,3271.369,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,87.8366622,0.4759166,4717.0115,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,86.1727564,0.5401446,4083.9981,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,80.9657629,0.9159333,1837.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.3641306,0.3848091,11060.0342,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,84.2208258,0.5606459,4227.9175,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,75.7433109,0.6279266,4659.701,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,69.8885305,0.9713203,2230.5548,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,73.9504927,1.2202747,1293.6755,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,78.5637948,0.4529391,8209.0084,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,74.9156173,1.6120017,723.1773,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.5523013,0.9312518,1875.6982,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,84.959187,0.9047725,1561.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,84.9462434,0.4627763,5970.9975,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,85.5654433,0.6720777,2734.4054,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,77.6750077,0.9415578,1956.044,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,84.0391199,0.3278662,12477.9996,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,75.5985878,0.4351959,9740.0016,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,75.9226094,0.7313223,3417.9281,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.8224439,0.6428671,3897.1859,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.6836062,0.3811423,11144.0065,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,86.6519356,1.0819877,987.9885,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,75.7981603,0.6045073,5020.0021,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,77.8798451,1.3745765,911.7492,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,73.9212221,0.6077526,5219.1854,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,79.8476746,0.3047405,17327.1466,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,81.5823807,0.7869328,2426.3564,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,82.4345973,0.4411291,7441.0828,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,88.9868372,1.1075036,799.0014,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,83.2717573,0.4599711,6583.9572,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,78.587551,0.5684289,5207.9626,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,76.6179594,0.9531069,1972.1038,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-24,2021-03-29,5,71.4623494,1.8592535,589.9542,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.8154571,1.4253331,793.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,70.9405588,0.7777429,3408.08,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,75.0238761,0.8963908,2332.0064,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.53225,0.5715361,4983.4037,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,86.356941,0.2334336,21621.319,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,83.4697034,0.5403979,4724.7862,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,88.493248,0.5288361,3641.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,94.8485301,1.141472,375.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,82.4400084,1.1686332,1060.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,77.755211,0.3210289,16782.9994,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,74.4952508,0.5603545,6050.9544,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,86.0505359,1.116458,963.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,77.5852587,0.697512,3574.453,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,73.8485315,1.0235452,1843.4183,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,83.7078163,0.3686865,10033.0001,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,75.0413532,0.5872471,5431.0024,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,80.0808463,0.748385,2848.0615,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,75.7378578,0.7057216,3689.5664,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,74.1603196,0.7661782,3264.3687,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,87.771678,0.4801243,4656.01,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,86.4536456,0.5376775,4050.9984,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,81.5138047,0.9131882,1807.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.4191713,0.3841337,11077.0343,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,84.4939026,0.5599245,4178.9665,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,74.8803248,0.6429813,4549.7238,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,70.3021272,0.9816648,2166.5431,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,72.8178721,1.2331407,1301.6558,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.3519052,0.4490901,8124.0078,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,75.4364394,1.615299,710.1771,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.5641602,0.9343109,1862.6322,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,85.0530435,0.905056,1552.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,85.5090054,0.4561186,5955.9972,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,84.7730248,0.6921062,2694.7958,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,76.7545135,0.9528205,1965.2615,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,83.8954591,0.3303967,12376.9996,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,76.2027569,0.4337432,9639.0012,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,76.1844342,0.7331064,3375.9278,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,80.4202855,0.6318401,3944.1873,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.9506587,0.3822589,10970.0057,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,87.1439394,1.0752585,968.99,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,75.7824516,0.6117501,4904.0027,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,77.4728548,1.4255888,858.7508,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,73.4392392,0.6101,5240.4265,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.7960233,0.307077,17097.1397,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,81.6536945,0.7846486,2433.1789,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,82.807813,0.4400329,7352.4518,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,88.7933276,1.12732,783.0015,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,83.7316977,0.4581368,6489.9574,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,79.1556361,0.5639451,5187.9622,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,77.0564351,0.9507021,1956.0545,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-25,2021-03-30,5,71.8110518,1.8370553,599.8266,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,80.4004637,1.4132327,789.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,70.8036928,0.7822701,3378.0835,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,75.3533444,0.8963136,2311.7485,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,78.4109523,0.5834813,4972.2893,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,86.3425492,0.2356502,21235.3151,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,82.9664023,0.5480696,4704.7565,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,88.6469602,0.5308017,3572.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,95.0332487,1.1043799,387.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,81.5185542,1.1955725,1054.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,78.2629684,0.320032,16609.999,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,74.2959032,0.5672029,5935.9506,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,85.2766738,1.1210768,999.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,78.8637958,0.6856685,3545.4899,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,74.3078325,1.0182196,1841.4182,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,83.6244298,0.3702019,9991.9997,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,75.086944,0.5885706,5400.0059,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,79.4095885,0.7637602,2803.0052,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,76.2138345,0.7040174,3657.5599,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,73.5550382,0.7706112,3275.5538,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,87.5939704,0.4915771,4497.0085,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,86.44156,0.5427925,3977.9981,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,82.1489425,0.9006037,1808.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,79.5604742,0.3847542,10985.0352,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,84.2748119,0.5631339,4178.9795,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,75.517432,0.6391526,4525.7968,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,71.4503217,0.9840833,2106.4042,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,74.3875524,1.2126532,1295.6215,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,79.4610593,0.4539452,7920.0076,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,75.0793867,1.6332925,701.377,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,79.6427041,0.9362477,1849.6286,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,85.1362737,0.8989288,1566.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,85.7615976,0.4560203,5871.9974,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,84.3479224,0.6983673,2706.9399,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,78.2842159,0.9426213,1913.2654,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,84.1911438,0.3304723,12187.0005,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,76.3070168,0.435375,9537.9983,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,76.6328147,0.7346381,3317.9841,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,81.0632586,0.6303641,3863.1927,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,80.4532671,0.380587,10857.0052,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,86.2107636,1.1198211,947.9915,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,75.8775453,0.6187396,4781.0022,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,75.9726622,1.44889,869.5452,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,74.0042241,0.6075184,5212.4316,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,79.7056412,0.3092574,16913.139,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,81.383327,0.7941756,2402.1741,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,83.3542438,0.4365938,7279.0727,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,89.0543242,1.126595,768.0013,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,83.9349644,0.4570876,6453.9513,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,79.7455927,0.5598667,5152.9623,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,77.3339233,0.9539792,1926.0544,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-26,2021-03-31,5,73.3842755,1.7985187,603.8254,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-27,2021-04-01,5,81.9842185,1.3886004,766.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-27,2021-04-01,5,71.0624429,0.7784898,3393.0961,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-27,2021-04-01,5,72.9496203,0.9356889,2253.8937,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-27,2021-04-01,5,78.5217685,0.5886014,4867.9496,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-27,2021-04-01,5,86.6595425,0.2345061,21022.2278,state,fb-survey
