FIPStxt,Stabr,Area_name,Attribute,Value
29185,MO,St. Clair County,Rural-urban_Continuum_Code_2013,8
29185,MO,St. Clair County,Urban_Influence_Code_2013,4
29185,MO,St. Clair County,POVALL_2019,1771
29185,MO,St. Clair County,CI90LBALL_2019,1379
29185,MO,St. Clair County,CI90UBALL_2019,2163
29185,MO,St. Clair County,PCTPOVALL_2019,19.3
29185,MO,St. Clair County,CI90LBALLP_2019,15
29185,MO,St. Clair County,CI90UBALLP_2019,23.6
29185,MO,St. Clair County,POV017_2019,501
29185,MO,St. Clair County,CI90LB017_2019,339
29185,MO,St. Clair County,CI90UB017_2019,663
29185,MO,St. Clair County,PCTPOV017_2019,27.5
29185,MO,St. Clair County,CI90LB017P_2019,18.6
29185,MO,St. Clair County,CI90UB017P_2019,36.4
29185,MO,St. Clair County,POV517_2019,343
29185,MO,St. Clair County,CI90LB517_2019,218
29185,MO,St. Clair County,CI90UB517_2019,468
29185,MO,St. Clair County,PCTPOV517_2019,26.3
29185,MO,St. Clair County,CI90LB517P_2019,16.7
29185,MO,St. Clair County,CI90UB517P_2019,35.9
29185,MO,St. Clair County,MEDHHINC_2019,39319
29185,MO,St. Clair County,CI90LBINC_2019,35076
29185,MO,St. Clair County,CI90UBINC_2019,43562
29186,MO,Ste. Genevieve County,Rural-urban_Continuum_Code_2003,6
29186,MO,Ste. Genevieve County,Urban_Influence_Code_2003,4
29186,MO,Ste. Genevieve County,Rural-urban_Continuum_Code_2013,6
29186,MO,Ste. Genevieve County,Urban_Influence_Code_2013,4
29186,MO,Ste. Genevieve County,POVALL_2019,1698
29186,MO,Ste. Genevieve County,CI90LBALL_2019,1295
29186,MO,Ste. Genevieve County,CI90UBALL_2019,2101
29186,MO,Ste. Genevieve County,PCTPOVALL_2019,9.7
29186,MO,Ste. Genevieve County,CI90LBALLP_2019,7.4
29186,MO,Ste. Genevieve County,CI90UBALLP_2019,12
29186,MO,Ste. Genevieve County,POV017_2019,492
29186,MO,Ste. Genevieve County,CI90LB017_2019,328
29186,MO,Ste. Genevieve County,CI90UB017_2019,656
29186,MO,Ste. Genevieve County,PCTPOV017_2019,12.9
29186,MO,Ste. Genevieve County,CI90LB017P_2019,8.6
29186,MO,Ste. Genevieve County,CI90UB017P_2019,17.2
29186,MO,Ste. Genevieve County,POV517_2019,335
29186,MO,Ste. Genevieve County,CI90LB517_2019,212
29186,MO,Ste. Genevieve County,CI90UB517_2019,458
29186,MO,Ste. Genevieve County,PCTPOV517_2019,11.8
29186,MO,Ste. Genevieve County,CI90LB517P_2019,7.5
29186,MO,Ste. Genevieve County,CI90UB517P_2019,16.1
29186,MO,Ste. Genevieve County,MEDHHINC_2019,61662
29186,MO,Ste. Genevieve County,CI90LBINC_2019,54380
29186,MO,Ste. Genevieve County,CI90UBINC_2019,68944
29187,MO,St. Francois County,Rural-urban_Continuum_Code_2003,4
29187,MO,St. Francois County,Urban_Influence_Code_2003,3
29187,MO,St. Francois County,Rural-urban_Continuum_Code_2013,4
29187,MO,St. Francois County,Urban_Influence_Code_2013,3
29187,MO,St. Francois County,POVALL_2019,10201
29187,MO,St. Francois County,CI90LBALL_2019,8434
29187,MO,St. Francois County,CI90UBALL_2019,11968
29187,MO,St. Francois County,PCTPOVALL_2019,17
29187,MO,St. Francois County,CI90LBALLP_2019,14.1
29187,MO,St. Francois County,CI90UBALLP_2019,19.9
29187,MO,St. Francois County,POV017_2019,2702
29187,MO,St. Francois County,CI90LB017_2019,1830
29187,MO,St. Francois County,CI90UB017_2019,3574
29187,MO,St. Francois County,PCTPOV017_2019,19.8
29187,MO,St. Francois County,CI90LB017P_2019,13.4
29187,MO,St. Francois County,CI90UB017P_2019,26.2
29187,MO,St. Francois County,POV517_2019,1810
29187,MO,St. Francois County,CI90LB517_2019,1181
29187,MO,St. Francois County,CI90UB517_2019,2439
29187,MO,St. Francois County,PCTPOV517_2019,18
29187,MO,St. Francois County,CI90LB517P_2019,11.7
29187,MO,St. Francois County,CI90UB517P_2019,24.3
29187,MO,St. Francois County,MEDHHINC_2019,43886
29187,MO,St. Francois County,CI90LBINC_2019,40592
29187,MO,St. Francois County,CI90UBINC_2019,47180
29189,MO,St. Louis County,Rural-urban_Continuum_Code_2003,1
29189,MO,St. Louis County,Urban_Influence_Code_2003,1
29189,MO,St. Louis County,Rural-urban_Continuum_Code_2013,1
29189,MO,St. Louis County,Urban_Influence_Code_2013,1
29189,MO,St. Louis County,POVALL_2019,90474
29189,MO,St. Louis County,CI90LBALL_2019,80808
29189,MO,St. Louis County,CI90UBALL_2019,100140
29189,MO,St. Louis County,PCTPOVALL_2019,9.3
29189,MO,St. Louis County,CI90LBALLP_2019,8.3
29189,MO,St. Louis County,CI90UBALLP_2019,10.3
29189,MO,St. Louis County,POV017_2019,26259
29189,MO,St. Louis County,CI90LB017_2019,21584
29189,MO,St. Louis County,CI90UB017_2019,30934
29189,MO,St. Louis County,PCTPOV017_2019,12.3
29189,MO,St. Louis County,CI90LB017P_2019,10.1
29189,MO,St. Louis County,CI90UB017P_2019,14.5
29189,MO,St. Louis County,POV517_2019,17502
29189,MO,St. Louis County,CI90LB517_2019,14055
29189,MO,St. Louis County,CI90UB517_2019,20949
29189,MO,St. Louis County,PCTPOV517_2019,11.2
29189,MO,St. Louis County,CI90LB517P_2019,9
29189,MO,St. Louis County,CI90UB517P_2019,13.4
29189,MO,St. Louis County,MEDHHINC_2019,70161
29189,MO,St. Louis County,CI90LBINC_2019,68194
29189,MO,St. Louis County,CI90UBINC_2019,72128
29195,MO,Saline County,Rural-urban_Continuum_Code_2003,6
29195,MO,Saline County,Urban_Influence_Code_2003,3
29195,MO,Saline County,Rural-urban_Continuum_Code_2013,6
29195,MO,Saline County,Urban_Influence_Code_2013,3
29195,MO,Saline County,POVALL_2019,3357
29195,MO,Saline County,CI90LBALL_2019,2678
29195,MO,Saline County,CI90UBALL_2019,4036
29195,MO,Saline County,PCTPOVALL_2019,15.7
29195,MO,Saline County,CI90LBALLP_2019,12.5
29195,MO,Saline County,CI90UBALLP_2019,18.9
29195,MO,Saline County,POV017_2019,1036
29195,MO,Saline County,CI90LB017_2019,747
29195,MO,Saline County,CI90UB017_2019,1325
29195,MO,Saline County,PCTPOV017_2019,21.3
29195,MO,Saline County,CI90LB017P_2019,15.3
29195,MO,Saline County,CI90UB017P_2019,27.3
29195,MO,Saline County,POV517_2019,772
29195,MO,Saline County,CI90LB517_2019,552
29195,MO,Saline County,CI90UB517_2019,992
29195,MO,Saline County,PCTPOV517_2019,21.4
29195,MO,Saline County,CI90LB517P_2019,15.3
29195,MO,Saline County,CI90UB517P_2019,27.5
29195,MO,Saline County,MEDHHINC_2019,47324
29195,MO,Saline County,CI90LBINC_2019,42601
29195,MO,Saline County,CI90UBINC_2019,52047
29197,MO,Schuyler County,Rural-urban_Continuum_Code_2003,9
29197,MO,Schuyler County,Urban_Influence_Code_2003,8
29197,MO,Schuyler County,Rural-urban_Continuum_Code_2013,9
29197,MO,Schuyler County,Urban_Influence_Code_2013,8
29197,MO,Schuyler County,POVALL_2019,953
29197,MO,Schuyler County,CI90LBALL_2019,810
29197,MO,Schuyler County,CI90UBALL_2019,1096
29197,MO,Schuyler County,PCTPOVALL_2019,20.8
29197,MO,Schuyler County,CI90LBALLP_2019,17.7
29197,MO,Schuyler County,CI90UBALLP_2019,23.9
29197,MO,Schuyler County,POV017_2019,237
29197,MO,Schuyler County,CI90LB017_2019,152
29197,MO,Schuyler County,CI90UB017_2019,322
29197,MO,Schuyler County,PCTPOV017_2019,20.5
29197,MO,Schuyler County,CI90LB017P_2019,13.2
29197,MO,Schuyler County,CI90UB017P_2019,27.8
29197,MO,Schuyler County,POV517_2019,171
29197,MO,Schuyler County,CI90LB517_2019,105
29197,MO,Schuyler County,CI90UB517_2019,237
29197,MO,Schuyler County,PCTPOV517_2019,22.2
29197,MO,Schuyler County,CI90LB517P_2019,13.7
29197,MO,Schuyler County,CI90UB517P_2019,30.7
29197,MO,Schuyler County,MEDHHINC_2019,43183
29197,MO,Schuyler County,CI90LBINC_2019,38017
29197,MO,Schuyler County,CI90UBINC_2019,48349
29199,MO,Scotland County,Rural-urban_Continuum_Code_2003,9
29199,MO,Scotland County,Urban_Influence_Code_2003,10
29199,MO,Scotland County,Rural-urban_Continuum_Code_2013,9
29199,MO,Scotland County,Urban_Influence_Code_2013,10
29199,MO,Scotland County,POVALL_2019,688
29199,MO,Scotland County,CI90LBALL_2019,511
29199,MO,Scotland County,CI90UBALL_2019,865
29199,MO,Scotland County,PCTPOVALL_2019,14.4
29199,MO,Scotland County,CI90LBALLP_2019,10.7
29199,MO,Scotland County,CI90UBALLP_2019,18.1
29199,MO,Scotland County,POV017_2019,329
29199,MO,Scotland County,CI90LB017_2019,220
29199,MO,Scotland County,CI90UB017_2019,438
29199,MO,Scotland County,PCTPOV017_2019,23.8
29199,MO,Scotland County,CI90LB017P_2019,15.9
29199,MO,Scotland County,CI90UB017P_2019,31.7
29199,MO,Scotland County,POV517_2019,229
29199,MO,Scotland County,CI90LB517_2019,145
29199,MO,Scotland County,CI90UB517_2019,313
29199,MO,Scotland County,PCTPOV517_2019,22.9
29199,MO,Scotland County,CI90LB517P_2019,14.5
29199,MO,Scotland County,CI90UB517P_2019,31.3
29199,MO,Scotland County,MEDHHINC_2019,46871
29199,MO,Scotland County,CI90LBINC_2019,41822
29199,MO,Scotland County,CI90UBINC_2019,51920
29201,MO,Scott County,Rural-urban_Continuum_Code_2003,5
29201,MO,Scott County,Urban_Influence_Code_2003,8
29201,MO,Scott County,Rural-urban_Continuum_Code_2013,4
29201,MO,Scott County,Urban_Influence_Code_2013,5
29201,MO,Scott County,POVALL_2019,6730
29201,MO,Scott County,CI90LBALL_2019,5573
29201,MO,Scott County,CI90UBALL_2019,7887
29201,MO,Scott County,PCTPOVALL_2019,17.9
29201,MO,Scott County,CI90LBALLP_2019,14.8
29201,MO,Scott County,CI90UBALLP_2019,21
29201,MO,Scott County,POV017_2019,2500
29201,MO,Scott County,CI90LB017_2019,1971
29201,MO,Scott County,CI90UB017_2019,3029
29201,MO,Scott County,PCTPOV017_2019,27.9
29201,MO,Scott County,CI90LB017P_2019,22
29201,MO,Scott County,CI90UB017P_2019,33.8
29201,MO,Scott County,POV517_2019,1591
29201,MO,Scott County,CI90LB517_2019,1129
29201,MO,Scott County,CI90UB517_2019,2053
29201,MO,Scott County,PCTPOV517_2019,24.5
29201,MO,Scott County,CI90LB517P_2019,17.4
29201,MO,Scott County,CI90UB517P_2019,31.6
29201,MO,Scott County,MEDHHINC_2019,44924
29201,MO,Scott County,CI90LBINC_2019,40601
29201,MO,Scott County,CI90UBINC_2019,49247
29203,MO,Shannon County,Rural-urban_Continuum_Code_2003,9
29203,MO,Shannon County,Urban_Influence_Code_2003,10
29203,MO,Shannon County,Rural-urban_Continuum_Code_2013,9
29203,MO,Shannon County,Urban_Influence_Code_2013,10
29203,MO,Shannon County,POVALL_2019,1827
29203,MO,Shannon County,CI90LBALL_2019,1384
29203,MO,Shannon County,CI90UBALL_2019,2270
29203,MO,Shannon County,PCTPOVALL_2019,22.6
29203,MO,Shannon County,CI90LBALLP_2019,17.1
29203,MO,Shannon County,CI90UBALLP_2019,28.1
29203,MO,Shannon County,POV017_2019,598
29203,MO,Shannon County,CI90LB017_2019,398
29203,MO,Shannon County,CI90UB017_2019,798
29203,MO,Shannon County,PCTPOV017_2019,35.2
29203,MO,Shannon County,CI90LB017P_2019,23.4
29203,MO,Shannon County,CI90UB017P_2019,47
29203,MO,Shannon County,POV517_2019,421
29203,MO,Shannon County,CI90LB517_2019,267
29203,MO,Shannon County,CI90UB517_2019,575
29203,MO,Shannon County,PCTPOV517_2019,33.6
29203,MO,Shannon County,CI90LB517P_2019,21.3
29203,MO,Shannon County,CI90UB517P_2019,45.9
29203,MO,Shannon County,MEDHHINC_2019,36477
29203,MO,Shannon County,CI90LBINC_2019,32798
29203,MO,Shannon County,CI90UBINC_2019,40156
29205,MO,Shelby County,Rural-urban_Continuum_Code_2003,9
29205,MO,Shelby County,Urban_Influence_Code_2003,10
29205,MO,Shelby County,Rural-urban_Continuum_Code_2013,9
29205,MO,Shelby County,Urban_Influence_Code_2013,10
29205,MO,Shelby County,POVALL_2019,906
29205,MO,Shelby County,CI90LBALL_2019,698
29205,MO,Shelby County,CI90UBALL_2019,1114
29205,MO,Shelby County,PCTPOVALL_2019,15.8
29205,MO,Shelby County,CI90LBALLP_2019,12.2
29205,MO,Shelby County,CI90UBALLP_2019,19.4
29205,MO,Shelby County,POV017_2019,282
29205,MO,Shelby County,CI90LB017_2019,188
29205,MO,Shelby County,CI90UB017_2019,376
29205,MO,Shelby County,PCTPOV017_2019,20.7
29205,MO,Shelby County,CI90LB017P_2019,13.8
29205,MO,Shelby County,CI90UB017P_2019,27.6
29205,MO,Shelby County,POV517_2019,204
29205,MO,Shelby County,CI90LB517_2019,132
29205,MO,Shelby County,CI90UB517_2019,276
29205,MO,Shelby County,PCTPOV517_2019,20.8
29205,MO,Shelby County,CI90LB517P_2019,13.5
29205,MO,Shelby County,CI90UB517P_2019,28.1
29205,MO,Shelby County,MEDHHINC_2019,45939
29205,MO,Shelby County,CI90LBINC_2019,41470
29205,MO,Shelby County,CI90UBINC_2019,50408
29207,MO,Stoddard County,Rural-urban_Continuum_Code_2003,7
29207,MO,Stoddard County,Urban_Influence_Code_2003,9
29207,MO,Stoddard County,Rural-urban_Continuum_Code_2013,6
29207,MO,Stoddard County,Urban_Influence_Code_2013,6
29207,MO,Stoddard County,POVALL_2019,5249
29207,MO,Stoddard County,CI90LBALL_2019,4306
29207,MO,Stoddard County,CI90UBALL_2019,6192
29207,MO,Stoddard County,PCTPOVALL_2019,18.4
29207,MO,Stoddard County,CI90LBALLP_2019,15.1
29207,MO,Stoddard County,CI90UBALLP_2019,21.7
29207,MO,Stoddard County,POV017_2019,1521
29207,MO,Stoddard County,CI90LB017_2019,1138
29207,MO,Stoddard County,CI90UB017_2019,1904
29207,MO,Stoddard County,PCTPOV017_2019,24.7
29207,MO,Stoddard County,CI90LB017P_2019,18.5
29207,MO,Stoddard County,CI90UB017P_2019,30.9
29207,MO,Stoddard County,POV517_2019,1027
29207,MO,Stoddard County,CI90LB517_2019,745
29207,MO,Stoddard County,CI90UB517_2019,1309
29207,MO,Stoddard County,PCTPOV517_2019,22.8
29207,MO,Stoddard County,CI90LB517P_2019,16.6
29207,MO,Stoddard County,CI90UB517P_2019,29
29207,MO,Stoddard County,MEDHHINC_2019,42363
29207,MO,Stoddard County,CI90LBINC_2019,39006
29207,MO,Stoddard County,CI90UBINC_2019,45720
29209,MO,Stone County,Rural-urban_Continuum_Code_2003,8
29209,MO,Stone County,Urban_Influence_Code_2003,5
29209,MO,Stone County,Rural-urban_Continuum_Code_2013,6
29209,MO,Stone County,Urban_Influence_Code_2013,5
29209,MO,Stone County,POVALL_2019,4873
29209,MO,Stone County,CI90LBALL_2019,4017
29209,MO,Stone County,CI90UBALL_2019,5729
29209,MO,Stone County,PCTPOVALL_2019,15.4
29209,MO,Stone County,CI90LBALLP_2019,12.7
29209,MO,Stone County,CI90UBALLP_2019,18.1
29209,MO,Stone County,POV017_2019,1247
29209,MO,Stone County,CI90LB017_2019,913
29209,MO,Stone County,CI90UB017_2019,1581
29209,MO,Stone County,PCTPOV017_2019,24.5
29209,MO,Stone County,CI90LB017P_2019,17.9
29209,MO,Stone County,CI90UB017P_2019,31.1
29209,MO,Stone County,POV517_2019,907
29209,MO,Stone County,CI90LB517_2019,659
29209,MO,Stone County,CI90UB517_2019,1155
29209,MO,Stone County,PCTPOV517_2019,23.8
29209,MO,Stone County,CI90LB517P_2019,17.3
29209,MO,Stone County,CI90UB517P_2019,30.3
29209,MO,Stone County,MEDHHINC_2019,50262
29209,MO,Stone County,CI90LBINC_2019,47752
29209,MO,Stone County,CI90UBINC_2019,52772
29211,MO,Sullivan County,Rural-urban_Continuum_Code_2003,9
29211,MO,Sullivan County,Urban_Influence_Code_2003,10
29211,MO,Sullivan County,Rural-urban_Continuum_Code_2013,9
29211,MO,Sullivan County,Urban_Influence_Code_2013,10
29211,MO,Sullivan County,POVALL_2019,935
29211,MO,Sullivan County,CI90LBALL_2019,733
29211,MO,Sullivan County,CI90UBALL_2019,1137
29211,MO,Sullivan County,PCTPOVALL_2019,15.6
29211,MO,Sullivan County,CI90LBALLP_2019,12.2
29211,MO,Sullivan County,CI90UBALLP_2019,19
29211,MO,Sullivan County,POV017_2019,293
29211,MO,Sullivan County,CI90LB017_2019,211
29211,MO,Sullivan County,CI90UB017_2019,375
29211,MO,Sullivan County,PCTPOV017_2019,22
29211,MO,Sullivan County,CI90LB017P_2019,15.9
29211,MO,Sullivan County,CI90UB017P_2019,28.1
29211,MO,Sullivan County,POV517_2019,191
29211,MO,Sullivan County,CI90LB517_2019,128
29211,MO,Sullivan County,CI90UB517_2019,254
29211,MO,Sullivan County,PCTPOV517_2019,20.1
29211,MO,Sullivan County,CI90LB517P_2019,13.5
29211,MO,Sullivan County,CI90UB517P_2019,26.7
29211,MO,Sullivan County,MEDHHINC_2019,43421
29211,MO,Sullivan County,CI90LBINC_2019,38497
29211,MO,Sullivan County,CI90UBINC_2019,48345
29213,MO,Taney County,Rural-urban_Continuum_Code_2003,6
29213,MO,Taney County,Urban_Influence_Code_2003,5
29213,MO,Taney County,Rural-urban_Continuum_Code_2013,4
29213,MO,Taney County,Urban_Influence_Code_2013,5
29213,MO,Taney County,POVALL_2019,6818
29213,MO,Taney County,CI90LBALL_2019,5312
29213,MO,Taney County,CI90UBALL_2019,8324
29213,MO,Taney County,PCTPOVALL_2019,12.6
29213,MO,Taney County,CI90LBALLP_2019,9.8
29213,MO,Taney County,CI90UBALLP_2019,15.4
29213,MO,Taney County,POV017_2019,2132
29213,MO,Taney County,CI90LB017_2019,1389
29213,MO,Taney County,CI90UB017_2019,2875
29213,MO,Taney County,PCTPOV017_2019,18.7
29213,MO,Taney County,CI90LB017P_2019,12.2
29213,MO,Taney County,CI90UB017P_2019,25.2
29213,MO,Taney County,POV517_2019,1461
29213,MO,Taney County,CI90LB517_2019,903
29213,MO,Taney County,CI90UB517_2019,2019
29213,MO,Taney County,PCTPOV517_2019,17.5
29213,MO,Taney County,CI90LB517P_2019,10.8
29213,MO,Taney County,CI90UB517P_2019,24.2
29213,MO,Taney County,MEDHHINC_2019,49314
29213,MO,Taney County,CI90LBINC_2019,45449
29213,MO,Taney County,CI90UBINC_2019,53179
29215,MO,Texas County,Rural-urban_Continuum_Code_2003,9
29215,MO,Texas County,Urban_Influence_Code_2003,9
29215,MO,Texas County,Rural-urban_Continuum_Code_2013,9
29215,MO,Texas County,Urban_Influence_Code_2013,9
29215,MO,Texas County,POVALL_2019,4923
29215,MO,Texas County,CI90LBALL_2019,3909
29215,MO,Texas County,CI90UBALL_2019,5937
29215,MO,Texas County,PCTPOVALL_2019,21
29215,MO,Texas County,CI90LBALLP_2019,16.7
29215,MO,Texas County,CI90UBALLP_2019,25.3
29215,MO,Texas County,POV017_2019,1483
29215,MO,Texas County,CI90LB017_2019,988
29215,MO,Texas County,CI90UB017_2019,1978
29215,MO,Texas County,PCTPOV017_2019,28.2
29215,MO,Texas County,CI90LB017P_2019,18.8
29215,MO,Texas County,CI90UB017P_2019,37.6
29215,MO,Texas County,POV517_2019,1033
29215,MO,Texas County,CI90LB517_2019,646
29215,MO,Texas County,CI90UB517_2019,1420
29215,MO,Texas County,PCTPOV517_2019,26.9
29215,MO,Texas County,CI90LB517P_2019,16.8
29215,MO,Texas County,CI90UB517P_2019,37
29215,MO,Texas County,MEDHHINC_2019,38914
29215,MO,Texas County,CI90LBINC_2019,34596
29215,MO,Texas County,CI90UBINC_2019,43232
29217,MO,Vernon County,Rural-urban_Continuum_Code_2003,7
29217,MO,Vernon County,Urban_Influence_Code_2003,11
29217,MO,Vernon County,Rural-urban_Continuum_Code_2013,7
29217,MO,Vernon County,Urban_Influence_Code_2013,11
29217,MO,Vernon County,POVALL_2019,3367
29217,MO,Vernon County,CI90LBALL_2019,2626
29217,MO,Vernon County,CI90UBALL_2019,4108
29217,MO,Vernon County,PCTPOVALL_2019,17.1
29217,MO,Vernon County,CI90LBALLP_2019,13.3
29217,MO,Vernon County,CI90UBALLP_2019,20.9
29217,MO,Vernon County,POV017_2019,1228
29217,MO,Vernon County,CI90LB017_2019,884
29217,MO,Vernon County,CI90UB017_2019,1572
29217,MO,Vernon County,PCTPOV017_2019,26.6
29217,MO,Vernon County,CI90LB017P_2019,19.2
29217,MO,Vernon County,CI90UB017P_2019,34
29217,MO,Vernon County,POV517_2019,836
29217,MO,Vernon County,CI90LB517_2019,577
29217,MO,Vernon County,CI90UB517_2019,1095
29217,MO,Vernon County,PCTPOV517_2019,24.9
29217,MO,Vernon County,CI90LB517P_2019,17.2
29217,MO,Vernon County,CI90UB517P_2019,32.6
29217,MO,Vernon County,MEDHHINC_2019,46182
29217,MO,Vernon County,CI90LBINC_2019,41955
29217,MO,Vernon County,CI90UBINC_2019,50409
29219,MO,Warren County,Rural-urban_Continuum_Code_2003,1
29219,MO,Warren County,Urban_Influence_Code_2003,1
29219,MO,Warren County,Rural-urban_Continuum_Code_2013,1
29219,MO,Warren County,Urban_Influence_Code_2013,1
29219,MO,Warren County,POVALL_2019,3521
29219,MO,Warren County,CI90LBALL_2019,2775
29219,MO,Warren County,CI90UBALL_2019,4267
29219,MO,Warren County,PCTPOVALL_2019,10
29219,MO,Warren County,CI90LBALLP_2019,7.9
29219,MO,Warren County,CI90UBALLP_2019,12.1
29219,MO,Warren County,POV017_2019,1164
29219,MO,Warren County,CI90LB017_2019,826
29219,MO,Warren County,CI90UB017_2019,1502
29219,MO,Warren County,PCTPOV017_2019,14.1
29219,MO,Warren County,CI90LB017P_2019,10
29219,MO,Warren County,CI90UB017P_2019,18.2
29219,MO,Warren County,POV517_2019,745
29219,MO,Warren County,CI90LB517_2019,485
29219,MO,Warren County,CI90UB517_2019,1005
29219,MO,Warren County,PCTPOV517_2019,12.5
29219,MO,Warren County,CI90LB517P_2019,8.2
29219,MO,Warren County,CI90UB517P_2019,16.8
29219,MO,Warren County,MEDHHINC_2019,63726
29219,MO,Warren County,CI90LBINC_2019,59555
29219,MO,Warren County,CI90UBINC_2019,67897
29221,MO,Washington County,Rural-urban_Continuum_Code_2003,1
29221,MO,Washington County,Urban_Influence_Code_2003,1
29221,MO,Washington County,Rural-urban_Continuum_Code_2013,6
29221,MO,Washington County,Urban_Influence_Code_2013,4
29221,MO,Washington County,POVALL_2019,5269
29221,MO,Washington County,CI90LBALL_2019,4288
29221,MO,Washington County,CI90UBALL_2019,6250
29221,MO,Washington County,PCTPOVALL_2019,22.4
29221,MO,Washington County,CI90LBALLP_2019,18.2
29221,MO,Washington County,CI90UBALLP_2019,26.6
29221,MO,Washington County,POV017_2019,1649
29221,MO,Washington County,CI90LB017_2019,1220
29221,MO,Washington County,CI90UB017_2019,2078
29221,MO,Washington County,PCTPOV017_2019,30.3
29221,MO,Washington County,CI90LB017P_2019,22.4
29221,MO,Washington County,CI90UB017P_2019,38.2
29221,MO,Washington County,POV517_2019,1140
