FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
29217,MO,Vernon,0.346,-2.817,20563,-2.883,0.066,0.534,3.45,-2.54,1.68,0.146857255,25.60,24.87,16.43,95.45,0.47,0.49,0.67,1.59,1.39,2.30,-20.00,63.49,-11.88,95.35,51.28,20197,100,103,141,336,295,1.280750085,0.512300034,0.009666038,0.673194614,11.46187821,41.86517993,21.00499602,8.015350083,17.65259576,2.45,9.742962056,12.44798042,69.65728274,265,20691,0.169155672,2901,5782,1583,13811,2438,8170,0.401140593,1107,106,55,1017,5691,796,8170,0.086994345,18,0,0,35,83,2,826.40,3476,21159,5263,30,343,-519,20930,20978,21159,20983,21084,113,14,20758,20653,20507,-610,20492,21163
29219,MO,Warren,2.54,9.336,35649,5.947,3.389,0.083,32.57,21.51,6.92,0.464740352,75.86,24.99,14.61,92.89,1.84,0.38,0.35,2.94,1.77,29.45,26.16,132.08,10.78,204.78,130.00,30201,598,123,113,957,575,1.745900672,0.271322402,0.333254689,0,12.14820553,38.36388674,23.10439797,7.806179534,18.57733023,2.74,9.69587966,9.605951602,77.8204709,592,33908,0.038339035,5369,8915,2823,23238,4317,12232,0.524949864,1814,92,0,1175,9519,1186,12232,0.811018049,275,0,0,13,178,113,428.60,4749,32513,8126,115,1712.5,5322,32738,32980,32605,33180,32604,27,1105,33532,33871,34448,1939,34766,32539
29221,MO,Washington,-0.814,-1.869,24730,-2.472,0.603,-0.016,7.93,0.97,3.55,0.241504595,33.16,24.06,13.41,95.13,2.20,0.19,0.38,1.01,1.21,8.17,-3.99,37.14,-36.24,50.00,21.43,23969,554,48,95,255,306,0.232642092,0.040110706,0.048132847,0.054860654,23.33913043,38.71884058,20.74202899,7.837681159,9.362318841,2.61,13.41891595,11.80601273,80.93043669,58,24931,0,3578,6679,4026,17250,1615,9114,0.056154988,1352,10,5,1076,7376,1223,9114,0.048132847,12,0,0,0,14,12,759.91,3378,25195,6063,56.5,830.5,226,25088,25144,25201,25079,25105,-4,152,24793,24852,24994,-623,24933,25201
29223,MO,Wayne,-1.972,-4.778,12873,-1.117,-3.662,-0.081,1.98,-3.34,-3.67,0.143298891,17.81,20.75,21.41,96.54,0.24,0.24,0.41,1.04,1.59,1.19,57.14,113.33,-27.63,115.38,19.44,13053,33,32,55,140,215,0.676284941,0.232942591,0.037571386,0.201908957,24.73285611,37.4831414,21.89023758,5.643738977,10.25002594,2.42,12.90381791,15.01468429,74.39427313,90,13308,0,2110,3613,2384,9639,988,5448,0.405770965,544,31,11,818,4053,703,5448,0.037571386,5,0,0,0,54,5,759.18,2895,13521,2806,19,-487,-443,13408,13475,13519,13481,13425,-11,-495,13431,13236,13303,-151,13132,13535
29225,MO,Webster,1.054,9.009,39592,3.629,5.38,-0.03,16.61,10.02,7.78,0.23543355,61.09,27.73,13.13,95.21,0.88,0.19,0.61,1.69,1.54,16.42,-10.61,-13.58,16.32,53.00,29.40,34469,320,70,221,612,559,0.942702589,0.304605851,0.078777375,0.333432128,13.18930291,38.43508516,24.01181373,7.452360723,16.91143747,2.75,9.239774748,10.04742146,74.29608773,359,38082,0.070899638,5935,9500,3260,24717,4180,13496,0.333490888,1842,116,45,1356,10027,1247,13496,0.154928838,59,0.013129563,5,27,127,30,592.56,4752,36202,10039,73.5,2428.5,3128,36448,36626,36320,37042,36448,-11,1954,37604,38154,38745,1318,39179,36264
29227,MO,Worth,-0.642,-6.459,2013,-3.625,-2.835,0,-8.86,-11.54,-4.22,0.272879933,8.14,20.45,23.68,97.42,0.51,0.28,0.23,1.06,0.64,-10.04,175.00,200.00,-37.50,228.57,40.00,2115,11,6,5,23,14,1.225490196,0.637254902,0.392156863,0,12.91413117,42.05544287,22.04192022,5.476673428,17.51183232,2.33,4.556074766,14.60280374,76.75233645,25,2040,0,326,622,191,1479,259,856,0.196078431,81,13,0,125,657,39,856,0.392156863,8,0,0,0,4,8,266.61,514,2171,444,6.5,-100.5,-275,2080,2079,2152,2054,2118,0,-61,2042,2015,2041,-78,2026,2169
29229,MO,Wright,0.561,-2.609,18289,-2.971,0.362,-0.25,4.79,-3.89,2.67,0.259399755,27.60,25.89,17.49,96.32,0.46,0.27,0.51,1.26,1.28,3.92,77.55,104.00,-17.24,71.22,28.34,18123,87,51,96,238,240,1.011315804,0.333460887,0.087465151,0.095995612,19.17035844,44.22070077,18.87233186,6.379379783,11.35722916,2.48,11.57432803,14.57761931,69.37739989,185,18293,0,2343,5490,2380,12415,1410,7292,0.349860602,792,61,7,1063,5059,844,7292,0.087465151,16,0,0,0,64,16,681.77,3291,18815,4872,46.5,479,-698,18556,18333,18779,18198,18572,-47,68,18146,18185,18210,-558,18187,18742
29510,MO,St. Louis,-0.937,-5.875,300576,-10.058,4.183,2.343,-8.30,-15.32,4.58,3.717189408,5157.49,21.15,11.02,42.19,48.98,2.89,0.21,3.49,2.37,-9.80,-11.87,35.38,-20.65,58.50,15.64,134702,156389,9233,684,11130,7562,6.760946179,1.202802684,0.752715462,2.261222456,13.094577,23.62786421,21.62280263,6.621482608,35.03327355,2.14,17.45612474,11.27122566,43.37332242,21045,311273,0.983059886,47504,51909,28768,219694,76966,140455,2.938578033,14547,3744,3176,15831,60920,24518,140455,1.258059645,3916,0.212675047,662,3060,9147,2343,61.91,35175,319294,67539,12904,15900.5,-53187.5,319416,318476,319336,317399,319344,7481,13358,316010,312633,308233,-32118,303419,319289
30000,MT,Montana,0.765,7.881,1068778,5.589,2.292,0.607,9.67,5.11,3.73,0.376145337,6.80,22.60,14.83,87.79,0.38,0.62,6.05,2.89,2.52,7.53,47.71,34.34,10.06,57.98,58.78,868628,3743,6138,59902,28565,24976,2.177623419,0.635576137,0.246128563,0.461440318,6.805298299,29.24620625,23.77206283,8.973815114,31.20261751,2.39,8.011057556,12.01280597,67.70461204,22685,1041732,0.082458828,169796,208896,48608,714267,222870,423240,0.608025865,64097,6621,1953,50843,286553,33906,423240,0.410278267,4274,0.039741507,414,859,6334,2564,145545.80,146742,989415,223563,3399.5,33750,46164.5,1003783,1013569,990697,1021869,997316,6010,22710,1030475,1040859,1052482,55371,1060665,989407
30001,MT,Beaverhead,0.436,2.139,9453,2.15,-0.011,1.232,0.48,-3.39,1.30,0.744241634,1.67,20.12,16.93,92.66,0.21,0.39,1.27,3.66,1.62,-1.38,58.33,111.76,-8.59,37.40,37.61,8567,19,36,117,338,150,3.321622485,0.191632066,1.863089535,1.232084486,4.574956467,29.22273231,23.98290328,6.727877157,35.49153079,2.23,4.098566759,11.51621825,67.13603219,312,9393,0,1515,1846,289,6317,2242,3977,0.244863196,425,18,49,458,2670,163,3977,2.246353668,211,0,0,0,23,175,5541.62,1565,9246,1860,68.5,119.5,-312,9359,9306,9255,9337,9210,114,-1,9295,9463,9450,199,9412,9246
30003,MT,Big Horn,-0.344,3.16,13319,-6.529,9.689,0.79,1.53,-8.06,12.62,0.410450706,2.58,33.18,10.03,30.38,0.23,0.46,62.60,3.96,2.61,-12.32,650.00,110.71,8.78,9.68,-4.82,3908,30,59,8053,510,336,1.34569378,0.074760766,0.852272727,0.379712503,11.83493382,35.79029328,24.33168959,10.69296652,17.35011679,3.59,20.26037429,7.051803634,60.10306482,180,13376,0,1875,2758,912,7706,1337,3687,0.089712919,824,10,14,260,2216,747,3687,1.054126794,141,0,0,0,12,114,4995.46,1290,12865,4268,52,1598.5,-1021,12995,13117,12911,13343,13056,102,1251,13312,13458,13483,-843,13365,12863
30005,MT,Blaine,-1.373,2.737,6681,-2.214,4.952,1.553,-7.39,-13.12,7.29,0.01435132,1.54,30.03,13.51,47.87,0.11,0.09,48.34,1.77,1.96,-15.34,-30.00,0.00,-0.19,64.29,17.59,3107,7,6,3138,115,127,0.936524454,0.550022298,0,0.129310345,10.91967969,25.94030575,28.51249697,12.81242417,21.81509342,2.84,14.52586207,13.01724138,58.87931034,63,6727,0,1175,1069,450,4121,899,2320,0,528,37,3,302,1366,337,2320,0,0,0.163520143,11,0,0,0,4227.55,877,6491,1949,1,508,-914,6680,6637,6503,6710,6575,101,322,6680,6716,6745,-144,6774,6491
30007,MT,Broadwater,2.717,10.723,6237,11.237,-0.515,-0.249,27.98,14.09,-1.68,0.125628141,4.71,22.49,17.77,94.62,0.27,0.16,1.21,2.25,1.51,26.01,25.00,80.00,36.00,117.24,93.18,5310,15,9,68,126,85,0.959890298,0.291395269,0,0,5.610098177,36.72276765,22.46376812,8.181393174,27.02197288,2.39,3.595041322,11.85950413,81.44628099,56,5834,0,961,1571,240,4278,1156,2420,0,350,17,0,287,1971,87,2420,0.137127185,8,0,0,0,0,0,1192.54,997,5612,1262,5.5,-73.5,617,5759,5676,5633,5653,5726,-14,-29,5714,5785,5917,633,6072,5608
30009,MT,Carbon,0.318,6.579,10725,8.427,-1.848,0.308,5.51,3.77,-0.88,0.80012551,4.92,19.71,18.80,95.93,0.30,0.22,0.75,1.87,1.00,5.22,36.36,-26.67,31.03,11.24,6.32,9668,30,22,76,188,101,1.005120425,0.417219799,0.056893609,0.97108806,5.851658591,28.82345633,25.33233942,8.013417816,31.97912784,2.3,5.561686162,13.92628559,78.01809755,106,10546,0.113787218,2039,2320,471,8049,2574,4531,0.322397117,645,44,44,631,3535,252,4531,0.056893609,6,0,0,12,34,6,2048.79,1895,10078,1986,76.5,-84,360.5,10141,10337,10063,10438,10089,31,-186,10403,10485,10680,848,10691,10078
30011,MT,Carter,1.789,8.024,1252,7.852,0.173,0,-14.71,-6.14,-4.72,0.486891386,0.35,17.50,23.19,97.59,0.09,0.09,0.95,0.69,0.78,-15.46,0.00,-50.00,120.00,0.00,28.57,1132,1,1,11,8,9,0,0,0,0.48,7.106598985,36.24365482,26.49746193,12.69035533,17.46192893,2.07,4.32,16.16,81.92,0,1318,0,261,357,70,985,172,625,0,125,0,3,101,512,27,625,0,0,0,0,0,0,0,3340.75,269,1160,203,6.5,-63,-82,1157,1152,1159,1150,1136,0,2,1147,1175,1223,91,1230,1160
30013,MT,Cascade,-0.394,-0.173,81366,-3.538,3.365,0.856,1.21,-4.59,4.60,-0.392191041,30.14,22.91,15.60,87.42,1.18,0.82,4.03,3.33,3.62,-1.09,13.24,3.42,1.14,39.10,55.11,71100,958,665,3274,2711,2947,2.126097913,0.672815795,0.066058278,0.29322959,8.278882876,31.62953176,24.39501167,9.652663397,26.0439103,2.3,9.926257113,13.59598188,64.20276391,1738,81746,0.051378661,13478,17475,4574,55249,14389,34444,0.639786656,5333,550,101,4683,22114,3419,34444,0.231203973,189,0,0,42,523,54,2698.16,12690,81327,18630,-315,3697.5,-3690.5,81622,82194,81507,82056,81714,698,2743,81878,81562,81633,-2884,81688,81326
30015,MT,Chouteau,-1.829,-3.012,5635,-1.256,-1.756,0.723,-2.63,-11.14,-2.12,0.181458265,1.46,26.68,17.34,75.47,0.02,0.36,20.87,1.62,1.57,-12.42,-50.00,75.00,41.38,135.00,111.63,4387,1,21,1213,94,91,1.69286578,0.587320781,0.259112109,0,6.995675401,32.45993386,23.63266344,9.590435004,27.32129229,2.52,7.04787234,14.0070922,65.24822695,98,5789,0,929,1276,275,3931,1074,2256,0.431853515,377,34,0,316,1472,159,2256,0.397305234,23,0,0,0,25,15,3972.49,1008,5813,1551,11,-128.5,-675.5,5932,5853,5810,5899,5812,42,-102,5774,5780,5732,-73,5740,5813
30017,MT,Custer,-1.639,-2.48,11402,-3.105,0.624,0.103,0.03,-2.99,0.14,0.175543757,3.09,22.71,17.47,94.10,0.26,0.32,1.58,2.25,1.58,-1.95,181.82,27.59,26.71,48.59,63.72,11009,31,37,185,263,185,1.604052343,0.396791895,0.396791895,0.388627531,7.35488523,29.68393222,27.47265954,13.02728037,22.46124264,2.33,9.470239313,14.80875435,68.74616486,190,11845,0,2286,2470,612,8321,1869,4889,0.439003799,1084,47,19,724,3361,463,4889,0.616293795,73,0,0,0,52,47,3783.36,2044,11699,2657,20.5,16.5,-349.5,11798,11873,11692,12008,11758,12,73,12083,11843,11726,-363,11592,11699
30019,MT,Daniels,-2.256,-3.373,1690,-1.372,-2.001,1.029,-13.19,-8.65,-5.61,1.271820449,1.23,21.02,24.84,94.40,0.17,0.23,2.06,1.54,1.66,-14.40,,-20.00,71.43,-15.63,-17.14,1653,3,4,36,27,29,4.107244723,0.114090131,0,1.635514019,4.733283246,38.16679189,26.29601803,8.940646131,21.86326071,2.02,2.920560748,21.96261682,80.72429907,72,1753,0,350,508,63,1331,291,856,0.627495722,119,2,14,188,691,25,856,2.281802624,40,0,0,0,11,0,1426.10,435,1751,368,25.5,-112.5,-173.5,1774,1777,1749,1797,1760,18,-35,1750,1731,1722,-24,1729,1751
30021,MT,Dawson,-0.772,-3.765,8613,-4.76,0.994,-0.313,-1.03,-2.93,-1.23,0.082872928,3.78,20.85,17.91,94.55,0.28,0.29,1.57,1.99,1.59,-3.52,8.70,116.67,30.56,119.75,146.55,8477,25,26,141,178,143,0.979218801,0.108802089,0,0.755287009,5.864101769,37.1393112,21.34657152,14.61371393,21.03630158,2.2,4.15407855,15.73514602,68.05135952,90,9191,0.010880209,1376,2394,378,6446,1356,3972,0.19584376,942,10,30,625,2703,165,3972,0.043520836,4,0,0,1,18,0,2371.86,1606,8966,1869,7.5,-111.5,-265.5,9231,9381,8950,9505,9026,-28,89,9577,9263,8952,-426,8680,8963
30023,MT,Deer Lodge,0.12,-1.625,9140,3.487,-5.112,-0.204,-1.26,-1.80,-4.85,0.042512488,12.62,18.91,19.17,91.61,0.39,0.30,2.60,2.91,2.52,-4.44,125.00,-12.50,56.13,74.84,51.95,8518,36,28,242,271,234,2.516483516,1.307692308,0.098901099,0,10.17705484,37.72851591,24.77328343,9.932344897,17.38880092,2.1,6.511024643,17.63942931,68.61219196,229,9100,0.450549451,1721,2621,707,6947,1208,3855,0.659340659,690,119,0,680,2645,251,3855,0.098901099,9,0,0,41,60,9,736.53,1782,9298,1758,4,-456,-169.5,9215,9257,9291,9115,9280,-19,-475,9102,9057,9100,324,9129,9294
30025,MT,Fallon,-2.266,-1.488,2846,-6.507,5.019,-0.069,1.87,-2.70,1.72,-0.071022727,1.78,23.49,17.44,96.64,0.07,0.59,0.31,1.18,1.31,0.11,-50.00,88.89,0.00,209.09,192.31,2793,2,17,9,34,38,1.374207188,0,0,1.53609831,4.796286746,35.7400722,28.82929345,13.30582775,17.32851986,2.12,8.371735791,8.294930876,67.05069124,39,2838,0,559,693,93,1939,336,1302,0.704721635,258,0,20,108,873,109,1302,0,0,0,0,0,20,0,1620.77,504,2890,679,-2,48.5,-76,3026,3047,2889,3110,2930,-2,145,3171,3086,3004,-188,2912,2890
30027,MT,Fergus,-0.603,-4.618,11050,-1.631,-2.987,0.587,-2.58,-0.97,-4.39,0.760376407,2.67,20.20,21.49,95.68,0.16,0.23,1.17,1.48,1.52,-3.58,80.00,28.57,-2.17,78.13,27.54,11085,18,27,135,171,176,1.410449747,0.620952719,0,0.140703518,6.785800531,29.84786284,24.49891331,9.949287612,28.91813572,2.17,7.477386935,17.92964824,72.0201005,159,11273,0.017741506,2029,2472,562,8282,2395,4975,0.629823472,824,70,7,892,3583,372,4975,0,0,0,0,2,71,0,4339.80,2490,11586,2340,90.5,-523,-115.5,11391,11464,11585,11329,11461,68,-346,11307,11349,11281,-189,11117,11590
30029,MT,Flathead,1.754,14.243,103806,11.711,2.532,0.004,22.10,16.02,4.92,0.50151122,17.87,23.37,14.41,93.96,0.20,0.57,1.03,2.28,2.12,20.26,66.67,53.53,14.60,95.10,72.09,85439,180,522,934,2070,1924,2.200199833,0.722864542,0.165167921,0.25096727,6.07963733,29.92607993,23.6024486,10.51484176,29.87699238,2.53,6.985255673,11.77454774,72.59228276,2158,98082,0.060153749,16348,20728,4211,69264,20694,38252,0.503660203,7283,709,96,4504,27768,2672,38252,0.316062071,310,0.048938643,48,59,494,162,5087.66,13103,90928,21254,375,3681,11982.5,91597,92935,90864,94567,91270,4,2301,95839,97742,100091,10641,102017,90927
30031,MT,Gallatin,2.464,27.64,114434,21.289,6.351,1.558,31.96,24.17,9.92,1.229250457,34.39,20.93,9.46,93.33,0.31,1.13,0.80,2.76,1.85,29.18,87.16,68.78,25.96,135.91,104.94,83545,277,1011,718,2470,1658,3.403068873,0.822121857,0.472648455,0.631177802,3.286321513,18.77018279,22.50709683,6.40892774,49.02747112,2.4,5.78778135,6.895319757,61.28617363,3564,104729,0.202427217,14985,12497,2188,66579,32642,41985,1.166821033,4267,861,265,2895,25731,2430,41985,0.732366393,767,0.156594639,164,212,1222,495,2602.69,8470,89513,18733,840.5,6780.5,16524,92570,94798,89654,97508,91375,1397,5694,100882,104739,108576,19086,111682,89515
30033,MT,Garfield,0.08,5.537,1258,4.279,1.258,0,-5.71,-7.29,3.55,0.512618297,0.26,23.13,20.56,98.42,0.25,0.08,0.41,0.25,0.50,-6.09,200.00,0.00,0.00,-40.00,100.00,1187,3,1,5,3,6,0,0,0,0,4.635761589,41.58940397,25.9602649,10.99337748,16.82119205,2.55,6.263982103,12.9753915,74.4966443,0,1141,0,196,314,35,755,127,447,0,83,0,0,58,333,28,447,0,0,0,0,0,0,0,4675.36,248,1206,279,6.5,45,-92.5,1244,1254,1192,1275,1254,0,15,1284,1299,1281,51,1257,1209
30035,MT,Glacier,-0.542,2.474,13753,-4.5,6.974,0.969,1.15,-7.30,11.62,0.276871729,4.47,31.61,10.55,30.73,0.13,0.19,64.51,1.80,2.78,-11.94,54.55,225.00,7.05,51.57,17.35,4117,17,26,8644,241,372,1.445360975,0.204394481,0.357690342,0.382958353,11.05151553,41.58662841,19.45865037,8.906074591,18.9971311,3.08,16.29966491,15.98851125,59.23887027,198,13699,0,1560,3334,886,8017,1523,4178,0.094897438,714,28,16,668,2475,681,4178,0.379589751,52,0,0,0,13,49,2995.94,1414,13399,4236,36.5,1532,-962,13667,13789,13421,13704,13577,130,936,13636,13711,13732,-604,13828,13399
30037,MT,Golden Valley,-0.122,-6.598,821,-6.598,0,0,-15.16,0.25,1.57,0.637880275,0.75,21.72,21.38,92.99,0.00,0.68,1.02,3.51,2.15,-19.41,,500.00,50.00,138.46,850.00,822,0,6,9,31,19,1.519337017,1.243093923,0,3.857566766,5.244755245,40.03496503,20.62937063,8.216783217,25.87412587,2.15,5.637982196,11.5727003,74.48071217,11,724,0,118,229,30,572,148,337,0,47,9,13,39,251,19,337,0.276243094,2,0,0,0,0,0,1175.34,189,884,192,6.5,16,2.5,827,846,879,841,830,0,0,818,810,817,-58,822,884
30039,MT,Granite,0.237,9.886,3379,14.114,-4.228,1.041,8.80,3.44,-0.54,0.245700246,1.78,17.02,24.46,96.39,0.10,0.06,0.42,1.43,1.69,10.09,,-50.00,-63.89,22.22,0.00,2968,3,2,13,44,52,1.040073417,0.122361578,0,0,8.613782051,33.13301282,22.87660256,8.733974359,26.64262821,2.5,3.75,13.125,72.421875,34,3269,0,571,827,215,2496,665,1280,0.489446314,218,4,0,168,927,48,1280,0,0,0,0,0,16,0,1727.41,753,3079,524,7,-15.5,98,3042,3069,3075,3146,3079,32,-130,3163,3286,3356,434,3371,3074
30041,MT,Hill,0.869,2.049,16484,-6.011,8.06,0.52,-3.46,-6.12,7.97,0.02408913,5.55,26.78,12.66,72.94,0.29,0.41,21.08,2.32,3.32,-10.99,213.33,17.86,19.64,79.33,37.98,11741,47,66,3393,373,534,1.423444248,0.328487134,0.127744997,0.462225056,10.42093954,29.70016603,23.22492431,12.13985741,24.51411271,2.55,15.30124323,11.15715652,61.63532037,234,16439,0.02433238,2378,3041,1067,10239,2510,6274,0.352819515,1243,54,29,700,3867,960,6274,0.261573088,43,0,0,4,58,21,2898.95,2038,16096,4310,4,1324,-1016.5,16396,16535,16153,16502,16394,84,1302,16438,16448,16469,-971,16342,16096
30043,MT,Jefferson,1.05,7.136,12221,8.232,-1.096,0.482,13.50,14.19,1.12,-0.039793076,6.89,23.07,14.07,94.02,0.14,0.34,1.39,1.96,2.23,12.13,23.08,-7.14,33.61,50.34,52.10,10724,16,39,159,224,254,0.602818815,0.178298523,0,0.315031503,5.15849807,28.48286349,22.90326354,9.428003275,34.02737162,2.59,6.165616562,9.698469847,84.96849685,71,11778,0,1958,2435,441,8549,2909,4444,0.110375276,806,21,14,431,3776,274,4444,0.016980812,2,0,0,0,13,0,1656.26,1605,11406,2631,-4,113,1426.5,11318,11455,11407,11502,11375,55,-125,11572,11779,11921,939,12094,11403
30045,MT,Judith Basin,3.135,-3.184,2007,-1.447,-1.737,0.338,-11.03,-11.55,-1.03,0.278969957,1.11,20.61,20.80,97.20,0.05,0.10,0.82,1.16,0.68,-11.90,0.00,100.00,112.50,84.62,-30.00,2014,1,2,17,24,14,1.025115325,0.768836494,0,0,4.708222812,33.42175066,22.4137931,10.80901857,28.64721485,2.11,6.500541712,11.59263272,73.23943662,20,1951,0,338,504,71,1508,432,923,0,163,15,0,107,676,60,923,0,0,0,0,0,0,0,1869.82,431,2072,427,6.5,-24,-269,2004,2000,2073,1984,2009,7,-36,1931,1940,1945,-30,1946,2072
30047,MT,Lake,0.788,5.797,30458,3.915,1.883,0.584,8.45,3.92,5.09,0.195576952,19.29,25.33,16.82,68.07,0.31,0.39,20.97,3.47,7.27,4.62,193.33,62.32,-1.12,49.40,113.15,19568,88,112,6028,998,2091,1.97487741,0.497077988,0.201518103,0.396657946,8.787432499,29.72999509,25.07118311,8.389788905,28.02160039,2.46,11.64655245,11.65499198,72.16642755,588,29774,0.097400416,5107,6056,1790,20370,5708,11849,0.349298045,1709,148,47,1381,8551,1380,11849,0.376167126,112,0.010075905,3,29,104,60,1490.15,4834,28746,7281,52,1352,1041.5,29012,29121,28789,29215,28977,168,542,29457,29709,30221,1127,30220,28748
30049,MT,Lewis and Clark,1.18,9.209,69432,6.784,2.425,0.129,13.78,8.85,3.87,0.563647425,18.33,22.68,13.81,92.43,0.32,0.55,1.99,2.50,2.45,11.47,95.19,24.11,16.79,87.66,72.83,58599,203,350,1259,1582,1552,1.413301132,0.435320602,0.149082398,0.071942446,5.013085942,24.46539141,23.51639466,8.453731089,38.5513969,2.35,9.26618705,10.77338129,68.53956835,948,67077,0.010435768,11052,11498,2356,46997,18118,27800,0.369724347,3973,292,20,2995,19054,2576,27800,0.253440076,170,0.01490824,10,7,248,100,3458.83,8757,63395,14376,315,2163.5,4945.5,64736,65234,63577,65703,64272,82,1542,66225,66894,67850,4313,68622,63394
30051,MT,Liberty,-3.27,-0.511,2337,-0.639,0.128,-0.085,8.39,-15.48,-2.35,1.10701107,1.64,21.98,19.75,98.03,0.09,0.13,0.21,0.34,1.15,7.25,,-57.14,150.00,100.00,350.00,2293,2,3,5,8,27,0.526315789,0,0,1.805869074,24.95564755,23.77291543,24.89651094,9.816676523,16.55824956,2.55,4.176072235,13.54401806,62.5282167,12,2280,0,421,402,422,1691,280,886,0,166,0,16,120,554,37,886,0,0,0,0,0,0,0,1430.05,462,2339,514,24,-51,-335.5,2393,2362,2349,2348,2379,-2,3,2391,2409,2407,-15,2416,2339
30053,MT,Lincoln,0.924,1.452,19980,4.996,-3.544,0.371,4.51,1.05,-1.43,0.055797641,5.45,19.79,20.52,94.20,0.10,0.29,0.88,2.35,2.34,3.51,5.26,-1.69,-20.55,70.48,31.71,18546,20,58,174,462,461,2.557082343,1.229465854,0.242793677,0.169512047,12.17332431,34.94922139,23.83886256,8.808395396,20.23019634,2.32,4.455745248,17.73822497,78.26613391,495,19358,0.08781899,3521,5162,1798,14770,2988,8259,0.459758239,1301,238,14,1465,6464,368,8259,0.263456969,51,0,0,17,89,47,3612.92,4040,19687,3896,10.5,-269.5,197,19485,19424,19694,19186,19625,73,-698,19060,19294,19556,984,19797,19683
30055,MT,McCone,-0.3,-4.642,1664,-3.381,-1.261,0,-12.29,-17.78,-1.58,0.331632653,0.66,20.93,22.03,97.40,0.17,0.12,0.40,0.75,1.21,-11.25,-50.00,-66.67,-65.00,-31.58,-22.22,1689,3,2,7,13,21,0.736196319,0.122699387,0.429447853,0,6.844741235,41.06844741,25.62604341,10.35058431,16.11018364,2.29,2.698863636,12.5,81.81818182,12,1630,0,307,492,82,1198,193,704,0.18404908,124,2,0,88,576,19,704,0.429447853,7,0,0,0,3,7,2643.17,382,1734,363,6.5,-31,-348.5,1701,1715,1745,1715,1709,0,-22,1700,1732,1698,-59,1669,1734
30057,MT,Madison,0.821,11.746,8600,13.994,-2.248,2.274,12.26,12.13,-3.21,-0.145560408,2.14,17.74,20.96,95.37,0.20,0.34,0.46,2.42,1.35,11.56,400.00,52.94,-2.78,43.08,9.47,7335,15,26,35,186,104,4.185933317,1.119493794,2.214650767,0.488365412,4.665533756,33.75560019,22.19990731,10.52062413,28.85833462,2.27,3.188738868,19.47716174,74.49008905,344,8218,0.073010465,1437,2185,302,6473,1868,3481,0.036505232,681,92,17,678,2593,111,3481,2.87174495,236,0,0,6,3,182,3587.48,1612,7691,1364,-10,-220.5,833.5,7663,7674,7696,7828,7644,175,-173,8026,8062,8291,1077,8530,7691
30059,MT,Meagher,0.269,-0.852,1862,2.183,-3.035,0.586,-2.12,0.21,-0.89,0.756784969,0.79,19.30,22.63,96.62,0.11,0.32,0.21,1.48,1.27,-2.30,,100.00,-77.78,-3.45,26.32,1827,2,6,4,28,24,1.575203252,1.016260163,0,0,5.387205387,40.26936027,21.34680135,6.936026936,26.06060606,2.59,6.675567423,17.22296395,71.02803738,31,1968,0,317,598,80,1485,387,749,0,103,20,0,129,532,50,749,0.406504065,8,0,0,0,0,0,2391.91,428,1891,365,14.5,-17,4,1886,1904,1878,1856,1877,11,-57,1821,1845,1852,41,1857,1891
